CustomerId,Surname,Education,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,Card Type ,IsActiveMember,EstimatedSalary,Housing,Loan,Exited
15619016.0,McMinn,secondary ,660.0,Germany,Male,46.0,5.0,109019.65,2.0,1.0,SILVER ,1.0,33680.56,yes,no ,0.0
15795759.0,Bergamaschi,primary ,698.0,Germany,Female,52.0,1.0,107906.75,1.0,1.0,GOLD ,0.0,168886.39,yes,no ,1.0
15798844.0,Chijindum,secondary ,678.0,France,Male,54.0,7.0,128914.97,1.0,0.0,None,0.0,191746.23,yes,no ,1.0
15717962.0,Ch'iu,secondary ,773.0,Spain,Male,63.0,9.0,111179.83,1.0,1.0,DIAMOND ,1.0,93091.02,yes,no ,0.0
15691504.0,Yusupova,tertiary ,619.0,Germany,Female,52.0,8.0,124099.13,1.0,0.0,None,0.0,23904.52,yes,no ,0.0
15693893.0,Davis,secondary ,684.0,Germany,Male,59.0,9.0,122471.09,1.0,0.0,None,1.0,15807.07,yes,no ,0.0
15672499.0,Iadanza,secondary ,635.0,France,Male,34.0,3.0,134692.4,2.0,1.0,PLATINUM ,1.0,83773.02,yes,no ,0.0
15750410.0,Jordan,unknown ,680.0,France,Female,25.0,4.0,123816.5,1.0,1.0,GOLD ,1.0,90162.35,yes,no ,0.0
15568904.0,Kruglova,secondary ,608.0,Germany,Male,34.0,3.0,106288.54,1.0,1.0,SILVER ,1.0,36639.25,yes,no ,0.0
15649033.0,Echezonachukwu,secondary ,603.0,Germany,Female,55.0,7.0,127723.25,2.0,1.0,SILVER ,0.0,139469.11,yes,no ,1.0
15780989.0,Hajek,primary ,579.0,Spain,Male,43.0,2.0,145843.82,1.0,1.0,GOLD ,1.0,198402.37,yes,no ,1.0
15771059.0,Welch,secondary ,756.0,Germany,Female,34.0,2.0,148200.72,1.0,0.0,None,0.0,194584.48,no,no ,0.0
15687852.0,Vinogradoff,tertiary ,611.0,France,Male,30.0,2.0,104145.65,1.0,0.0,None,0.0,159629.64,yes,no ,0.0
15695280.0,Hung,secondary ,532.0,Germany,Male,24.0,8.0,142755.25,1.0,0.0,None,0.0,34231.48,yes,no ,0.0
15592751.0,Okwudiliolisa,primary ,684.0,Germany,Female,63.0,3.0,81245.79,1.0,1.0,PLATINUM ,0.0,69643.31,yes,no ,1.0
15598338.0,Mays,primary ,647.0,Germany,Female,33.0,3.0,168560.46,2.0,0.0,None,0.0,90270.16,yes,no ,0.0
15735784.0,Gardner,secondary ,583.0,France,Male,38.0,8.0,0.0,1.0,1.0,PLATINUM ,0.0,47848.56,yes,no ,0.0
15629128.0,Mamelu,secondary ,774.0,Germany,Male,42.0,2.0,132193.94,2.0,1.0,SILVER ,1.0,162865.52,yes,no ,0.0
15642870.0,Ross,secondary ,677.0,France,Male,58.0,9.0,0.0,1.0,0.0,None,1.0,168650.4,yes,no ,0.0
15637977.0,Barese,primary ,542.0,Germany,Male,25.0,8.0,139330.1,1.0,0.0,None,0.0,54372.37,yes,no ,0.0
15600792.0,Swayne,secondary ,613.0,Spain,Male,29.0,0.0,0.0,2.0,0.0,None,1.0,133897.32,yes,no ,0.0
15576131.0,Phillips,secondary ,666.0,France,Male,40.0,5.0,0.0,2.0,1.0,PLATINUM ,0.0,147878.05,yes,no ,0.0
15686588.0,Manfrin,primary ,777.0,France,Female,28.0,2.0,134571.5,1.0,0.0,None,1.0,118313.38,yes,no ,0.0
15761018.0,Tan,tertiary ,581.0,Germany,Male,50.0,2.0,143829.2,2.0,1.0,DIAMOND ,0.0,181224.24,yes,no ,1.0
15616029.0,Adams,secondary ,705.0,France,Male,32.0,7.0,0.0,2.0,1.0,DIAMOND ,0.0,7921.57,yes,no ,0.0
15761149.0,Teng,tertiary ,673.0,France,Female,44.0,8.0,133444.97,1.0,0.0,None,1.0,5708.19,yes,no ,0.0
15802758.0,Chinwendu,secondary ,594.0,Germany,Female,23.0,4.0,104753.84,2.0,1.0,PLATINUM ,0.0,56756.52,yes,no ,1.0
15647838.0,Davison,tertiary ,648.0,Germany,Female,51.0,2.0,116574.84,1.0,1.0,PLATINUM ,0.0,4121.04,yes,no ,1.0
15735968.0,Hsing,secondary ,605.0,France,Male,41.0,10.0,0.0,2.0,0.0,None,1.0,97213.09,yes,no ,0.0
15581286.0,Castro,tertiary ,734.0,France,Female,40.0,9.0,176914.8,1.0,1.0,PLATINUM ,1.0,12799.23,yes,no ,0.0
15625445.0,Parkin,secondary ,572.0,France,Female,36.0,8.0,68348.18,2.0,0.0,None,1.0,50400.32,yes,no ,0.0
15600173.0,Manna,secondary ,595.0,France,Female,33.0,9.0,0.0,2.0,1.0,PLATINUM ,1.0,41447.86,yes,no ,0.0
15635143.0,Fennescey,secondary ,749.0,France,Male,42.0,2.0,56726.83,2.0,0.0,None,1.0,185543.35,yes,no ,0.0
15664849.0,Colon,primary ,573.0,Spain,Male,46.0,3.0,65269.23,1.0,0.0,None,1.0,189988.65,yes,no ,1.0
15762455.0,Yeh,secondary ,624.0,Spain,Male,33.0,6.0,66220.17,1.0,0.0,None,1.0,170819.01,yes,no ,0.0
15797165.0,Bergamaschi,secondary ,703.0,France,Male,56.0,9.0,0.0,1.0,0.0,None,0.0,85547.33,yes,no ,1.0
15788189.0,Matveyeva,tertiary ,665.0,France,Female,41.0,8.0,96147.55,1.0,1.0,PLATINUM ,0.0,137037.97,yes,no ,0.0
15780492.0,Ignatyeva,primary ,648.0,France,Male,42.0,4.0,0.0,2.0,1.0,GOLD ,0.0,19283.14,yes,no ,0.0
15678497.0,Lederer,tertiary ,850.0,Spain,Male,48.0,2.0,0.0,1.0,1.0,GOLD ,0.0,169425.3,yes,no ,1.0
15588560.0,Nwabugwu,secondary ,569.0,Germany,Female,32.0,8.0,145330.43,1.0,1.0,PLATINUM ,1.0,132038.65,yes,no ,0.0
15606003.0,Abramowitz,secondary ,566.0,France,Female,21.0,3.0,0.0,2.0,1.0,DIAMOND ,1.0,3626.47,yes,no ,0.0
15611756.0,Chapman,tertiary ,537.0,Germany,Female,47.0,4.0,124192.28,2.0,1.0,SILVER ,1.0,50881.51,yes,no ,0.0
15789563.0,Fiorentino,primary ,706.0,Germany,Female,46.0,7.0,111288.18,1.0,1.0,DIAMOND ,1.0,149170.25,yes,no ,1.0
15702416.0,Cecil,secondary ,734.0,France,Male,43.0,7.0,107805.67,1.0,0.0,None,0.0,182505.68,yes,no ,0.0
15766288.0,Ikechukwu,secondary ,586.0,Germany,Female,36.0,5.0,103700.69,1.0,1.0,PLATINUM ,0.0,194072.56,yes,no ,1.0
15667633.0,Allen,secondary ,612.0,France,Female,38.0,1.0,0.0,2.0,1.0,SILVER ,1.0,9209.21,yes,no ,0.0
15622774.0,Kao,secondary ,648.0,France,Male,34.0,0.0,0.0,1.0,1.0,PLATINUM ,1.0,167931.81,yes,no ,0.0
15755416.0,Hart,secondary ,557.0,France,Female,27.0,3.0,87739.08,1.0,1.0,SILVER ,1.0,123096.56,yes,no ,0.0
15769915.0,Charlton,primary ,643.0,Spain,Female,20.0,0.0,133313.34,1.0,1.0,DIAMOND ,1.0,3965.69,yes,no ,0.0
15643908.0,Turnbull,tertiary ,433.0,France,Female,49.0,10.0,0.0,1.0,1.0,PLATINUM ,1.0,87711.61,yes,no ,0.0
15627395.0,Manners,secondary ,643.0,Germany,Male,41.0,7.0,154902.66,1.0,1.0,PLATINUM ,1.0,49667.28,yes,no ,0.0
15679663.0,Chiazagomekpere,unknown ,488.0,France,Female,36.0,0.0,0.0,2.0,1.0,SILVER ,0.0,136675.22,no,no ,0.0
15651581.0,Lavrentyev,tertiary ,758.0,Germany,Male,68.0,6.0,112595.85,1.0,1.0,GOLD ,0.0,35865.44,yes,no ,1.0
15596379.0,Wallace,unknown ,743.0,Germany,Male,39.0,3.0,119695.75,1.0,0.0,None,1.0,26136.13,yes,no ,0.0
15746674.0,Miller,secondary ,730.0,France,Female,47.0,7.0,0.0,1.0,1.0,PLATINUM ,0.0,33373.26,no,no ,1.0
15801256.0,Bazhenov,primary ,746.0,Spain,Male,49.0,7.0,0.0,2.0,0.0,None,1.0,10096.25,yes,no ,0.0
15663808.0,Ifesinachi,primary ,666.0,Germany,Female,59.0,8.0,152614.51,2.0,1.0,DIAMOND ,1.0,188782.3,yes,no ,0.0
15598521.0,Ma,secondary ,580.0,Germany,Female,33.0,7.0,131647.01,2.0,0.0,None,0.0,79775.19,yes,no ,0.0
15621457.0,Chu,secondary ,850.0,France,Male,27.0,6.0,96654.72,2.0,0.0,None,0.0,152740.16,yes,no ,0.0
15764726.0,Kerr,primary ,563.0,France,Male,22.0,3.0,137583.04,1.0,0.0,None,1.0,5791.85,yes,no ,0.0
15646374.0,Wynne,secondary ,766.0,Germany,Female,28.0,3.0,62717.84,2.0,1.0,GOLD ,1.0,13182.43,yes,no ,0.0
15716501.0,Moon,secondary ,659.0,France,Male,32.0,9.0,95377.13,1.0,0.0,None,1.0,187551.24,yes,no ,0.0
15589948.0,Disher,secondary ,607.0,Spain,Male,28.0,1.0,135936.1,2.0,1.0,SILVER ,1.0,110560.14,yes,no ,0.0
15811343.0,Cattaneo,tertiary ,644.0,Germany,Male,35.0,5.0,161591.11,3.0,1.0,PLATINUM ,1.0,63795.62,yes,no ,0.0
15659677.0,Beluchi,primary ,746.0,France,Male,47.0,8.0,142382.03,1.0,1.0,PLATINUM ,1.0,62086.62,yes,no ,0.0
15594436.0,Mazzi,primary ,588.0,Spain,Male,33.0,2.0,0.0,2.0,1.0,PLATINUM ,1.0,12483.56,yes,no ,0.0
15748995.0,Ifeajuna,secondary ,691.0,Spain,Male,30.0,9.0,0.0,2.0,0.0,None,1.0,10963.04,yes,no ,0.0
15677062.0,Howe,unknown ,666.0,France,Female,38.0,6.0,127043.09,1.0,1.0,DIAMOND ,1.0,8247.0,yes,no ,0.0
15697201.0,Yocum,secondary ,640.0,Spain,Female,46.0,3.0,0.0,1.0,1.0,GOLD ,1.0,156260.08,yes,no ,0.0
15666453.0,Moore,primary ,611.0,Germany,Female,29.0,4.0,78885.88,2.0,1.0,SILVER ,1.0,26927.69,yes,no ,0.0
15693771.0,Y?an,secondary ,651.0,Spain,Female,45.0,8.0,95922.9,1.0,1.0,GOLD ,0.0,84782.42,yes,no ,1.0
15569867.0,Chinweuba,secondary ,529.0,France,Female,29.0,8.0,0.0,2.0,1.0,SILVER ,0.0,19842.11,yes,no ,0.0
15711602.0,Lowrie,tertiary ,676.0,France,Female,36.0,3.0,91711.59,1.0,1.0,PLATINUM ,1.0,95393.43,yes,no ,0.0
15717736.0,Shen,secondary ,639.0,Germany,Female,46.0,10.0,110031.09,2.0,1.0,SILVER ,1.0,133995.59,yes,no ,0.0
15750441.0,Lavarack,tertiary ,782.0,France,Male,36.0,5.0,81210.72,2.0,0.0,None,1.0,108003.38,yes,no ,0.0
15732791.0,Davide,secondary ,641.0,Germany,Male,32.0,5.0,122947.92,1.0,1.0,SILVER ,1.0,99154.86,yes,no ,0.0
15775104.0,Gomes,secondary ,697.0,France,Female,38.0,1.0,182065.85,1.0,1.0,GOLD ,0.0,49503.5,yes,no ,0.0
15757607.0,Matveyeva,tertiary ,623.0,France,Male,45.0,0.0,0.0,1.0,1.0,SILVER ,0.0,196533.72,yes,no ,1.0
15793070.0,Fiorentino,secondary ,494.0,Spain,Female,41.0,2.0,69974.66,2.0,1.0,SILVER ,0.0,188426.13,yes,no ,1.0
15760456.0,Eberechukwu,secondary ,731.0,France,Female,38.0,10.0,123711.73,2.0,1.0,DIAMOND ,0.0,171340.68,yes,no ,1.0
15665385.0,Gibney,secondary ,657.0,France,Male,44.0,6.0,76495.04,1.0,1.0,SILVER ,0.0,79071.89,yes,no ,0.0
15612418.0,Virgo,secondary ,744.0,France,Female,38.0,9.0,0.0,2.0,0.0,None,0.0,20940.76,yes,no ,0.0
15727138.0,Kulikova,tertiary ,774.0,Spain,Male,46.0,9.0,0.0,2.0,1.0,SILVER ,1.0,34774.26,yes,no ,0.0
15732061.0,Liu,secondary ,850.0,Germany,Female,45.0,1.0,121874.89,1.0,0.0,None,0.0,6865.41,no,no ,1.0
15776051.0,Kao,tertiary ,551.0,France,Female,45.0,6.0,0.0,2.0,1.0,GOLD ,1.0,51143.43,yes,no ,0.0
15616530.0,Foran,unknown ,638.0,France,Male,36.0,6.0,188455.19,1.0,0.0,None,0.0,47031.4,yes,no ,1.0
15632344.0,Jones,primary ,792.0,France,Female,42.0,0.0,99045.93,2.0,1.0,GOLD ,0.0,47160.01,yes,no ,0.0
15744979.0,Fowler,unknown ,666.0,France,Female,36.0,8.0,0.0,1.0,0.0,None,1.0,158666.99,yes,no ,0.0
15745433.0,Conti,secondary ,716.0,Germany,Female,30.0,2.0,205770.78,2.0,0.0,None,0.0,65464.66,yes,no ,0.0
15683657.0,Stephenson,primary ,594.0,France,Female,31.0,0.0,79340.95,1.0,1.0,PLATINUM ,0.0,78255.86,yes,no ,0.0
15718572.0,Willis,primary ,600.0,Germany,Male,57.0,9.0,138456.03,2.0,1.0,DIAMOND ,1.0,103548.25,yes,no ,0.0
15665783.0,Ts'ui,tertiary ,565.0,France,Male,49.0,7.0,0.0,2.0,1.0,PLATINUM ,1.0,89609.26,yes,no ,0.0
15652782.0,Chibuzo,primary ,678.0,Germany,Male,48.0,2.0,101099.9,2.0,0.0,None,1.0,193476.04,no,no ,0.0
15707025.0,Fang,tertiary ,648.0,Spain,Female,31.0,5.0,0.0,2.0,1.0,DIAMOND ,1.0,5199.02,yes,no ,0.0
15647807.0,Wyckoff,secondary ,642.0,France,Male,40.0,8.0,109219.83,1.0,1.0,SILVER ,0.0,52827.51,yes,no ,0.0
15718281.0,Muir,primary ,706.0,Germany,Male,67.0,1.0,123276.69,2.0,1.0,DIAMOND ,1.0,86507.88,yes,no ,1.0
15660571.0,Halpern,unknown ,668.0,Spain,Male,43.0,10.0,113034.31,1.0,1.0,PLATINUM ,1.0,100423.88,yes,no ,0.0
15727857.0,Flynn,unknown ,635.0,Spain,Male,41.0,1.0,0.0,2.0,1.0,GOLD ,0.0,175611.5,yes,no ,0.0
15639252.0,Shao,primary ,603.0,Spain,Male,30.0,6.0,129548.5,2.0,1.0,SILVER ,1.0,19282.85,yes,no ,0.0
15628144.0,Soares,primary ,635.0,France,Female,72.0,4.0,74812.84,1.0,0.0,None,1.0,27448.33,no,no ,0.0
15683560.0,Gallo,primary ,642.0,France,Female,40.0,7.0,0.0,2.0,1.0,PLATINUM ,0.0,183963.34,yes,no ,0.0
15653275.0,Lei,primary ,785.0,Spain,Female,54.0,1.0,0.0,2.0,1.0,PLATINUM ,0.0,45113.92,yes,no ,1.0
15622182.0,Daniels,primary ,628.0,Germany,Female,28.0,3.0,153538.13,2.0,1.0,GOLD ,0.0,110776.01,yes,no ,0.0
15613962.0,Kenechi,secondary ,499.0,France,Female,38.0,9.0,0.0,2.0,0.0,None,1.0,183042.2,yes,no ,0.0
15618437.0,Singleton,secondary ,567.0,Spain,Male,34.0,10.0,0.0,2.0,0.0,None,1.0,161571.79,no,no ,0.0
15783338.0,Williams,secondary ,449.0,Spain,Male,32.0,0.0,155619.36,1.0,1.0,GOLD ,1.0,166692.03,yes,no ,0.0
15764491.0,Greece,tertiary ,701.0,Spain,Male,35.0,10.0,159693.9,2.0,1.0,DIAMOND ,1.0,71173.64,yes,no ,0.0
15712960.0,Olisanugo,tertiary ,613.0,Spain,Male,37.0,3.0,171653.17,1.0,0.0,None,1.0,5353.12,no,no ,0.0
15688157.0,Padovano,secondary ,683.0,Germany,Female,39.0,2.0,47685.47,2.0,1.0,SILVER ,1.0,86019.48,yes,no ,0.0
15579287.0,Rossi,primary ,581.0,France,Male,35.0,4.0,0.0,2.0,0.0,None,1.0,86383.82,yes,no ,0.0
15570931.0,Grant,primary ,620.0,France,Male,61.0,5.0,0.0,1.0,0.0,None,0.0,31641.52,no,no ,1.0
15615177.0,Ebelegbulam,secondary ,561.0,Spain,Male,28.0,6.0,123692.0,1.0,1.0,GOLD ,1.0,70548.96,yes,no ,0.0
15809906.0,Mitchell,primary ,558.0,Germany,Male,26.0,1.0,148853.29,2.0,1.0,SILVER ,1.0,24411.02,yes,no ,0.0
15652169.0,Buckley,unknown ,642.0,France,Male,35.0,2.0,133161.95,1.0,0.0,None,1.0,122254.86,yes,no ,0.0
15649450.0,Repina,tertiary ,805.0,Germany,Male,24.0,6.0,143221.35,2.0,1.0,DIAMOND ,0.0,186035.72,yes,no ,0.0
15777179.0,Ellis,secondary ,687.0,France,Male,35.0,9.0,0.0,2.0,0.0,None,1.0,73133.82,yes,no ,0.0
15803538.0,Douglas,secondary ,695.0,Spain,Male,56.0,1.0,0.0,3.0,1.0,DIAMOND ,0.0,187734.49,yes,no ,1.0
15610936.0,Becher,secondary ,562.0,France,Male,33.0,6.0,0.0,2.0,1.0,DIAMOND ,0.0,111590.35,yes,no ,0.0
15590094.0,Nwachukwu,secondary ,613.0,Germany,Male,38.0,9.0,126265.88,2.0,0.0,None,0.0,15859.95,yes,no ,0.0
15572706.0,Smith,primary ,589.0,France,Male,37.0,5.0,0.0,1.0,1.0,DIAMOND ,0.0,61324.87,yes,no ,0.0
15634564.0,Aksyonov,tertiary ,593.0,Spain,Male,31.0,8.0,112713.34,1.0,1.0,GOLD ,1.0,176868.89,yes,no ,0.0
15684296.0,Artyomova,tertiary ,714.0,France,Male,34.0,5.0,141173.03,1.0,0.0,None,1.0,98896.06,yes,no ,0.0
15702293.0,Medvedeva,secondary ,588.0,Spain,Female,35.0,7.0,0.0,2.0,1.0,SILVER ,1.0,108739.15,yes,no ,0.0
15642099.0,Tsui,secondary ,679.0,Spain,Male,39.0,6.0,0.0,2.0,1.0,GOLD ,0.0,12266.06,no,no ,0.0
15773273.0,Runyon,tertiary ,730.0,Spain,Male,38.0,5.0,118866.36,1.0,1.0,DIAMOND ,1.0,163317.5,yes,no ,0.0
15613337.0,Gallo,secondary ,833.0,France,Male,47.0,2.0,0.0,2.0,1.0,SILVER ,1.0,182247.77,yes,no ,0.0
15800482.0,Bradshaw,secondary ,586.0,Spain,Female,33.0,7.0,0.0,2.0,1.0,SILVER ,1.0,168261.4,yes,no ,0.0
15732644.0,Evans,secondary ,567.0,Spain,Female,54.0,5.0,92316.31,2.0,1.0,DIAMOND ,0.0,158590.66,yes,no ,1.0
15713426.0,Hancock,secondary ,637.0,Germany,Male,30.0,1.0,122185.53,1.0,1.0,GOLD ,0.0,102566.46,yes,no ,1.0
15640789.0,Butler,secondary ,711.0,France,Male,38.0,4.0,123345.85,1.0,1.0,GOLD ,0.0,141827.83,no,no ,0.0
15598892.0,Bradshaw,secondary ,828.0,France,Male,30.0,4.0,73070.18,2.0,0.0,None,0.0,161671.15,yes,no ,0.0
15606436.0,Bergamaschi,tertiary ,500.0,Spain,Male,38.0,7.0,0.0,2.0,0.0,None,0.0,192013.23,yes,no ,0.0
15751227.0,Ebelegbulam,secondary ,807.0,France,Male,47.0,1.0,95120.59,1.0,0.0,None,0.0,127875.1,yes,no ,0.0
15812365.0,Greco,secondary ,850.0,France,Male,40.0,8.0,102800.65,1.0,1.0,DIAMOND ,0.0,60811.56,yes,no ,0.0
15616088.0,Lucas,primary ,782.0,France,Female,70.0,7.0,97072.42,1.0,0.0,None,1.0,131177.22,yes,no ,0.0
15803886.0,Barber,secondary ,629.0,Spain,Male,31.0,6.0,132876.55,1.0,1.0,PLATINUM ,1.0,130862.11,yes,no ,0.0
15587311.0,Dobbs,primary ,582.0,Spain,Male,33.0,6.0,0.0,2.0,0.0,None,1.0,72970.93,yes,no ,0.0
15617401.0,Thomson,tertiary ,468.0,France,Male,22.0,2.0,0.0,2.0,1.0,PLATINUM ,0.0,28123.99,yes,no ,0.0
15775886.0,Su,primary ,670.0,France,Male,36.0,3.0,0.0,1.0,1.0,PLATINUM ,0.0,140754.19,yes,no ,1.0
15807305.0,Watkins,primary ,805.0,France,Male,39.0,2.0,0.0,1.0,0.0,None,0.0,166650.32,yes,no ,0.0
15761717.0,Ch'ien,tertiary ,720.0,France,Male,26.0,10.0,51962.91,2.0,1.0,PLATINUM ,0.0,45507.24,yes,no ,0.0
15628008.0,Monds,secondary ,781.0,Spain,Female,29.0,6.0,98759.89,1.0,0.0,None,0.0,112202.64,no,no ,0.0
15583755.0,McClemans,secondary ,592.0,Germany,Male,33.0,2.0,156570.86,1.0,1.0,PLATINUM ,1.0,37140.2,yes,no ,0.0
15661409.0,Shen,secondary ,542.0,France,Female,42.0,1.0,0.0,1.0,1.0,GOLD ,1.0,178256.58,yes,no ,1.0
15774250.0,Gallo,secondary ,532.0,France,Male,42.0,1.0,159024.71,1.0,1.0,GOLD ,0.0,100982.93,yes,no ,1.0
15681476.0,Foveaux,primary ,520.0,France,Female,39.0,1.0,73493.17,1.0,0.0,None,1.0,109626.13,no,no ,1.0
15654870.0,Longo,unknown ,759.0,France,Female,45.0,8.0,0.0,2.0,1.0,DIAMOND ,1.0,99251.24,yes,no ,0.0
15790448.0,Calabresi,primary ,473.0,France,Female,35.0,6.0,69617.36,1.0,1.0,PLATINUM ,0.0,143345.69,yes,no ,0.0
15785326.0,Randall,secondary ,639.0,Spain,Female,35.0,5.0,136526.26,2.0,1.0,GOLD ,0.0,59653.03,yes,no ,0.0
15592854.0,Garcia,secondary ,705.0,France,Male,25.0,3.0,113736.27,1.0,0.0,None,1.0,196864.61,yes,no ,0.0
15617486.0,Sullivan,tertiary ,530.0,France,Male,52.0,1.0,106723.28,1.0,0.0,None,0.0,109960.4,no,no ,1.0
15806796.0,Higgins,secondary ,516.0,Germany,Female,33.0,10.0,138847.9,1.0,1.0,DIAMOND ,1.0,127256.7,yes,no ,0.0
15644699.0,Crawford,secondary ,850.0,France,Female,40.0,0.0,0.0,2.0,1.0,PLATINUM ,0.0,1099.95,yes,no ,0.0
15622305.0,Martin,tertiary ,746.0,Germany,Female,33.0,2.0,107868.14,2.0,1.0,GOLD ,1.0,146192.4,yes,no ,0.0
15608209.0,Currey,primary ,622.0,Germany,Male,33.0,3.0,96926.12,2.0,1.0,PLATINUM ,0.0,48553.77,yes,no ,0.0
15626898.0,Teng,primary ,743.0,France,Male,30.0,7.0,77599.23,1.0,0.0,None,0.0,144407.1,no,no ,0.0
15644297.0,Austin,secondary ,732.0,Germany,Male,38.0,5.0,178787.54,1.0,1.0,DIAMOND ,1.0,195760.53,yes,no ,0.0
15731569.0,Hudson,secondary ,850.0,France,Male,81.0,5.0,0.0,2.0,1.0,SILVER ,1.0,44827.47,yes,no ,0.0
15582149.0,Ts'ui,tertiary ,850.0,Germany,Female,34.0,3.0,129668.43,2.0,1.0,SILVER ,1.0,88743.99,yes,no ,0.0
15802483.0,Hancock,primary ,686.0,France,Male,34.0,6.0,146178.13,2.0,1.0,SILVER ,1.0,88837.11,no,no ,0.0
15686999.0,Nicholas,secondary ,556.0,France,Female,40.0,8.0,0.0,2.0,1.0,PLATINUM ,0.0,62112.7,yes,no ,0.0
15772479.0,Napolitano,tertiary ,673.0,France,Male,37.0,4.0,0.0,2.0,0.0,None,0.0,163563.07,yes,no ,0.0
15778884.0,Jamieson,unknown ,809.0,France,Female,38.0,2.0,154763.21,2.0,1.0,DIAMOND ,1.0,174800.31,yes,no ,0.0
15623630.0,Foster,secondary ,634.0,Germany,Female,56.0,3.0,116251.24,1.0,0.0,None,1.0,42429.88,yes,no ,1.0
15774316.0,Moretti,primary ,630.0,France,Male,37.0,6.0,0.0,2.0,1.0,GOLD ,1.0,82647.65,yes,no ,0.0
15695097.0,Chiedozie,primary ,564.0,Germany,Female,30.0,0.0,100954.88,2.0,0.0,None,0.0,134175.15,yes,no ,0.0
15645404.0,Okwukwe,secondary ,625.0,France,Female,51.0,4.0,124620.01,2.0,1.0,DIAMOND ,0.0,92243.94,yes,no ,1.0
15750574.0,Lumholtz,tertiary ,677.0,Spain,Female,34.0,4.0,0.0,2.0,1.0,DIAMOND ,1.0,6175.53,yes,no ,0.0
15636812.0,Rose,unknown ,583.0,France,Male,40.0,9.0,112701.04,1.0,0.0,None,0.0,29213.63,yes,no ,0.0
15712068.0,Wan,primary ,592.0,Spain,Male,45.0,8.0,84692.5,1.0,0.0,None,1.0,67214.02,yes,no ,0.0
15652030.0,De Bernales,secondary ,637.0,Germany,Male,49.0,2.0,108204.52,1.0,1.0,DIAMOND ,0.0,169037.84,yes,no ,1.0
15577398.0,Ch'eng,secondary ,850.0,France,Male,30.0,6.0,86449.39,1.0,1.0,GOLD ,1.0,188809.23,yes,no ,0.0
15756848.0,Edmondson,secondary ,633.0,Spain,Male,42.0,10.0,0.0,1.0,0.0,None,1.0,79408.17,yes,no ,0.0
15806929.0,Ch'ien,tertiary ,751.0,Germany,Male,36.0,5.0,73194.99,1.0,1.0,PLATINUM ,1.0,89222.66,yes,no ,0.0
15656005.0,Millar,tertiary ,592.0,Germany,Male,31.0,7.0,124593.23,1.0,1.0,DIAMOND ,0.0,86079.67,yes,no ,0.0
15722632.0,Dickson,secondary ,716.0,Germany,Male,50.0,2.0,119655.77,1.0,1.0,PLATINUM ,1.0,12944.17,yes,no ,1.0
15794356.0,Toscani,primary ,641.0,Germany,Male,42.0,3.0,121765.37,2.0,1.0,SILVER ,1.0,166516.84,yes,no ,0.0
15659656.0,Pan,unknown ,849.0,France,Male,35.0,4.0,110837.73,1.0,0.0,None,0.0,126419.8,yes,no ,0.0
15588341.0,Chigozie,secondary ,647.0,Spain,Male,47.0,10.0,99835.17,1.0,0.0,None,1.0,89103.05,yes,no ,0.0
15709142.0,Sagese,primary ,608.0,Germany,Female,30.0,2.0,91057.37,2.0,1.0,GOLD ,0.0,132973.17,yes,no ,0.0
15627042.0,Reilly,secondary ,555.0,France,Female,26.0,7.0,0.0,2.0,1.0,SILVER ,0.0,93122.41,yes,no ,0.0
15627517.0,Taylor,secondary ,497.0,Spain,Male,27.0,7.0,149400.27,1.0,0.0,None,0.0,167522.19,yes,no ,0.0
15803032.0,Yen,primary ,599.0,Germany,Male,38.0,9.0,89111.63,1.0,0.0,None,0.0,157239.6,yes,no ,0.0
15665129.0,Kapustin,secondary ,545.0,Germany,Male,33.0,1.0,132527.9,2.0,0.0,None,1.0,107429.71,yes,no ,0.0
15628272.0,Singh,secondary ,774.0,France,Female,36.0,9.0,114997.42,1.0,1.0,DIAMOND ,0.0,75304.09,yes,no ,0.0
15678206.0,Yeh,primary ,464.0,France,Male,46.0,6.0,161798.53,1.0,1.0,SILVER ,0.0,182944.47,yes,no ,0.0
15678427.0,Genovese,secondary ,696.0,Germany,Female,27.0,2.0,96129.32,2.0,1.0,PLATINUM ,1.0,5983.7,yes,no ,0.0
15678067.0,Boyle,unknown ,667.0,Spain,Male,45.0,3.0,0.0,2.0,0.0,None,0.0,163655.01,yes,no ,0.0
15793331.0,Blair,tertiary ,812.0,France,Male,32.0,5.0,133050.97,2.0,1.0,SILVER ,0.0,89385.92,yes,no ,0.0
15699532.0,Okagbue,secondary ,516.0,France,Male,51.0,8.0,120124.35,2.0,0.0,None,1.0,168773.54,yes,no ,0.0
15605827.0,Khan,tertiary ,645.0,France,Male,39.0,8.0,0.0,2.0,0.0,None,0.0,96864.36,yes,no ,0.0
15643635.0,Robertson,secondary ,664.0,Spain,Male,32.0,5.0,133705.74,1.0,0.0,None,0.0,134455.84,yes,no ,0.0
15787710.0,Tikhonov,unknown ,427.0,Spain,Female,39.0,9.0,0.0,2.0,1.0,DIAMOND ,0.0,28368.37,yes,no ,0.0
15614137.0,MacDonald,secondary ,685.0,France,Female,40.0,7.0,0.0,2.0,1.0,PLATINUM ,0.0,103898.59,yes,no ,0.0
15754494.0,Ah Mouy,primary ,585.0,France,Female,33.0,4.0,152805.05,1.0,1.0,GOLD ,0.0,63239.65,yes,no ,0.0
