CustomerId,Surname,Education,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Housing,Loan,Card Type ,Exited
15719931,Johnstone,primary ,850,France,Male,31,8,0,2,1,0,178667.7,yes,no ,GOLD ,0
15806081,Fleming,secondary ,608,Germany,Female,48,2,127924.25,2,1,0,32202.61,yes,no ,DIAMOND ,0
15796336,Chang,secondary ,786,Spain,Female,34,9,0,2,1,0,117034.32,no,no ,SILVER ,0
15647306,Gibbs,primary ,777,France,Female,29,9,131240.61,1,1,1,163746.09,yes,no ,GOLD ,1
15742369,Rita,tertiary ,667,Spain,Male,31,5,0,2,1,1,20346.69,yes,no ,PLATINUM ,0
15655859,Munro,tertiary ,848,Spain,Male,35,5,120046.74,2,1,0,84710.65,yes,no ,GOLD ,0
15675650,Duncan,primary ,486,France,Female,39,8,97819.36,1,0,1,120531.31,yes,no ,PLATINUM ,0
15574119,Okwuadigbo,tertiary ,598,Spain,Female,64,1,62979.93,1,1,1,152273.57,yes,no ,GOLD ,0
15754168,McIntosh,secondary ,506,France,Female,40,3,0,1,1,1,144345.58,yes,no ,PLATINUM ,0
15763029,Ch'iu,primary ,612,Germany,Male,46,9,161450.03,1,1,1,96961,yes,no ,PLATINUM ,1
15765048,Watt,tertiary ,545,France,Male,30,3,0,2,1,0,170307.43,yes,no ,PLATINUM ,0
15786215,Udinese,primary ,793,France,Male,56,8,119496.25,2,1,0,29880.99,yes,no ,SILVER ,0
15707559,Clark,secondary ,682,France,Female,30,9,0,2,1,1,195104.91,yes,no ,PLATINUM ,0
15582129,Hsia,tertiary ,517,France,Male,62,1,43772.66,3,1,0,187756.24,yes,no ,SILVER ,1
15687540,Obiuto,secondary ,684,France,Male,32,9,100249.41,2,0,1,67599.69,yes,no ,SILVER ,0
15787196,T'ien,primary ,692,Spain,Male,46,2,0,2,1,1,105983.09,yes,no ,PLATINUM ,0
15670898,McKenzie,tertiary ,740,France,Female,60,5,108028.08,2,0,0,25980.42,yes,no ,GOLD ,1
15775433,Tang,secondary ,666,Germany,Male,71,1,53013.29,2,1,1,112222.64,yes,no ,GOLD ,0
15700693,Tu,primary ,693,France,Male,68,2,0,2,1,1,59864.96,yes,no ,PLATINUM ,0
15677955,Tsui,secondary ,757,Germany,Male,33,1,122088.67,1,1,0,42581.09,yes,no ,DIAMOND ,0
15570086,Lynch,primary ,684,Germany,Male,18,9,90544,1,0,1,4777.23,yes,no ,PLATINUM ,0
15794875,Hung,secondary ,691,Spain,Male,35,6,0,2,0,1,178038.17,yes,no ,GOLD ,0
15673591,Oluchukwu,unknown ,842,France,Male,44,3,141252.18,4,0,1,128521.16,yes,no ,PLATINUM ,1
15631756,Tuan,primary ,482,France,Female,35,5,147813.05,2,0,0,109029.72,yes,no ,SILVER ,0
15757617,Lewis,unknown ,735,France,Male,55,6,134140.68,1,1,0,2267.88,yes,no ,DIAMOND ,0
15612729,Chidiebere,secondary ,681,France,Female,63,7,0,2,1,1,55054.48,yes,no ,PLATINUM ,0
15637857,Woolacott,secondary ,616,France,Female,31,8,0,1,0,1,76456.17,yes,no ,SILVER ,0
15681007,Yen,secondary ,850,France,Female,35,2,128548.49,4,1,0,75478.95,yes,no ,PLATINUM ,1
15593622,Service,primary ,635,France,Male,43,10,122198.21,2,0,1,179144.54,yes,no ,DIAMOND ,0
15629273,Lin,tertiary ,638,Germany,Male,42,8,145177.84,1,1,0,193471.74,yes,no ,PLATINUM ,1
15765846,Chuang,primary ,820,Spain,Female,31,2,94222.53,1,1,0,103570.8,yes,no ,PLATINUM ,0
15596013,Akhtar,primary ,694,Germany,Female,58,1,143212.22,1,0,0,102628.56,no,no ,DIAMOND ,1
15722473,Faulkner,unknown ,713,France,Male,41,3,0,2,1,0,55772.04,yes,no ,PLATINUM ,0
15774936,Liang,secondary ,543,Germany,Male,41,6,143350.41,1,1,1,192070.16,yes,no ,DIAMOND ,1
15685640,Dancy,secondary ,649,France,Female,41,3,130931.83,1,1,1,144808.37,yes,no ,PLATINUM ,0
15566563,Duigan,tertiary ,777,France,Female,30,4,137851.31,1,1,0,5008.23,yes,no ,DIAMOND ,1
15768746,McLean,tertiary ,561,France,Male,33,6,0,2,0,0,173680.39,yes,no ,DIAMOND ,0
15689952,Zuyeva,tertiary ,724,Spain,Male,41,5,0,1,0,1,115753.94,no,no ,DIAMOND ,0
15725906,Hankinson,secondary ,665,Spain,Female,51,8,0,1,1,1,38928.48,yes,no ,DIAMOND ,1
15634501,Wei,primary ,441,France,Male,60,1,140614.15,1,0,1,174381.23,yes,no ,SILVER ,0
15571940,Afamefula,tertiary ,579,Spain,Male,22,3,118680.57,1,1,1,49829.8,yes,no ,SILVER ,0
15741643,Chiang,secondary ,777,Germany,Male,35,7,122917.69,1,1,1,76169.68,no,no ,DIAMOND ,0
15806822,Myers,tertiary ,739,France,Female,36,0,0,2,0,0,133465.57,no,no ,GOLD ,0
15701166,Chinedum,secondary ,660,France,Male,40,5,131754.11,2,1,1,38761.61,no,no ,GOLD ,0
15718531,Ukaegbunam,secondary ,554,France,Female,35,8,0,2,1,1,176779.46,yes,no ,SILVER ,0
15628308,Akubundu,tertiary ,850,France,Female,24,6,0,2,1,1,13159.9,yes,no ,DIAMOND ,0
15585287,Sal,secondary ,842,Germany,Female,35,9,119948.09,1,1,0,48217.97,yes,no ,PLATINUM ,1
15781619,Stevenson,secondary ,785,France,Female,38,1,0,1,1,0,134964.85,yes,no ,DIAMOND ,1
15805162,Sutherland,secondary ,550,France,Male,25,0,0,2,1,1,184221.11,yes,no ,PLATINUM ,0
15588535,Ts'ao,unknown ,750,Spain,Female,39,6,0,2,0,0,19264.33,yes,no ,PLATINUM ,0
15775307,Sung,primary ,490,Spain,Female,38,3,97266.1,1,1,1,92797.23,yes,no ,DIAMOND ,0
15777616,Pisani,secondary ,605,Germany,Male,28,10,113690.83,1,1,0,33114.24,yes,no ,DIAMOND ,0
15692291,Hs?eh,secondary ,563,Spain,Female,42,6,99056.22,2,1,0,154347.95,yes,no ,SILVER ,1
15680843,Sherrod,primary ,675,France,Male,34,8,0,2,1,1,184842.21,yes,no ,GOLD ,0
15606232,Holloway,secondary ,621,Spain,Female,36,7,116338.68,1,1,1,155743.48,yes,no ,SILVER ,0
15641585,Newton,secondary ,850,France,Male,40,6,97339.99,1,0,1,88815.25,yes,no ,GOLD ,0
15684358,Kang,unknown ,711,France,Male,41,3,0,2,1,1,193747.57,yes,no ,GOLD ,0
15806389,Walton,primary ,549,Germany,Female,55,1,137592.31,2,0,1,116548.02,yes,no ,PLATINUM ,1
15641860,Bradley,secondary ,764,Germany,Male,34,6,108760.27,2,1,0,166324.79,yes,no ,GOLD ,1
15814237,Watkins,primary ,627,Germany,Male,30,3,128770.88,2,1,1,40199.01,no,no ,GOLD ,0
15808780,Tien,primary ,850,France,Female,34,2,0,2,0,0,51919.04,yes,no ,DIAMOND ,0
15767064,Davide,tertiary ,614,Spain,Female,36,1,44054.84,1,1,1,73329.08,no,no ,SILVER ,0
15751177,Milne,secondary ,685,Germany,Female,44,2,119657.53,1,1,0,145387.05,no,no ,DIAMOND ,1
15613427,Barling,unknown ,683,Germany,Female,49,7,108797.63,2,0,0,140763.18,yes,no ,SILVER ,0
15647259,Barnett,primary ,643,Spain,Male,35,2,0,2,0,0,67979.35,yes,no ,PLATINUM ,0
15748660,Ellis,tertiary ,561,Germany,Female,49,1,102025.32,1,1,0,133051.64,yes,no ,DIAMOND ,1
15726695,Hsia,secondary ,601,Spain,Female,20,9,122446.61,2,1,0,86791.9,yes,no ,PLATINUM ,0
15757473,Chukwujamuike,secondary ,766,France,Female,27,7,158786.67,2,0,1,47579.25,no,no ,GOLD ,0
15809509,Venables,secondary ,699,France,Male,29,3,125689.29,1,1,1,151623.71,yes,no ,DIAMOND ,0
15715512,Hsia,primary ,850,Germany,Male,29,1,154640.41,1,1,1,164039.51,yes,no ,DIAMOND ,0
15614168,Alexander,secondary ,792,Germany,Female,50,4,146710.76,1,1,0,16528.4,yes,no ,GOLD ,1
15679818,Yuan,secondary ,636,Germany,Male,67,7,136709.35,1,0,1,66753.1,yes,no ,PLATINUM ,1
15609928,Johnston,secondary ,850,Germany,Male,43,5,129305.09,2,0,1,19244.58,yes,no ,PLATINUM ,0
15731246,Hobler,primary ,628,Spain,Male,40,10,0,2,1,0,103832.58,yes,no ,SILVER ,0
15685243,Jamieson,tertiary ,736,France,Female,63,10,0,2,0,1,502.7,yes,no ,SILVER ,0
15638730,Macleod,secondary ,711,France,Female,21,0,82844.33,2,0,1,1408.68,yes,no ,SILVER ,0
15697034,Norris,secondary ,583,Spain,Female,22,2,0,2,0,1,5985.36,yes,no ,DIAMOND ,0
15699225,Pirozzi,secondary ,757,France,Male,46,0,0,2,1,0,37460.05,yes,no ,DIAMOND ,0
15677387,Folliero,secondary ,749,Germany,Female,33,10,76692.22,1,0,1,30396.43,no,no ,SILVER ,0
15759184,Russell,secondary ,705,France,Male,34,7,117715.84,1,1,0,2498.67,yes,no ,PLATINUM ,0
15595991,Hsiung,tertiary ,585,France,Male,54,8,87105.32,1,1,1,55346.14,yes,no ,DIAMOND ,0
15681332,Tate,primary ,437,France,Female,43,6,0,1,1,0,148330.97,yes,no ,DIAMOND ,1
15756299,Davis,primary ,741,France,Female,64,2,69311.16,1,1,1,59237.72,yes,no ,GOLD ,0
15750547,Bair,secondary ,738,France,Male,26,9,0,2,1,1,48644.94,yes,no ,PLATINUM ,0
15566380,Drury,secondary ,586,Spain,Female,33,10,66948.67,2,1,1,140759.03,yes,no ,SILVER ,0
15675963,Padovano,unknown ,627,France,Female,57,9,0,2,1,1,107712.42,yes,no ,PLATINUM ,0
15674671,Conway,secondary ,551,Spain,Male,76,2,128410.71,2,1,1,181718.73,yes,no ,SILVER ,0
15621466,Waters,primary ,606,Germany,Male,38,3,99897.53,1,0,0,37054.65,yes,no ,PLATINUM ,0
15607176,Kang,secondary ,674,France,Male,22,3,0,1,1,1,173940.59,yes,no ,PLATINUM ,0
15570299,Martin,unknown ,584,Germany,Female,31,6,152622.34,1,1,0,99298.8,no,no ,DIAMOND ,0
15613197,Ugochukwutubelum,unknown ,590,France,Male,40,8,0,2,1,0,62933.03,no,no ,GOLD ,0
15798885,Burns,tertiary ,585,France,Male,56,4,138227.19,2,1,1,55287.84,yes,no ,GOLD ,0
15714883,Genovese,primary ,508,France,Female,25,2,111395.53,1,0,1,48197.06,yes,no ,PLATINUM ,0
15604497,Beale,secondary ,458,Germany,Male,44,7,84386.57,1,1,0,178642.73,yes,no ,DIAMOND ,0
15773949,Cherkasova,secondary ,692,France,Female,36,3,0,2,1,1,8282.22,yes,no ,SILVER ,0
15774164,Coles,unknown ,502,Germany,Male,33,5,174673.65,2,1,0,33300.56,yes,no ,DIAMOND ,0
15774127,Potter,secondary ,518,France,Male,46,3,0,2,1,0,76515.79,yes,no ,PLATINUM ,0
15619016,McMinn,secondary ,660,Germany,Male,46,5,109019.65,2,1,1,33680.56,yes,no ,SILVER ,0
15795759,Bergamaschi,primary ,698,Germany,Female,52,1,107906.75,1,1,0,168886.39,yes,no ,GOLD ,1
15798844,Chijindum,secondary ,678,France,Male,54,7,128914.97,1,0,0,191746.23,yes,no ,SILVER ,1
15717962,Ch'iu,secondary ,773,Spain,Male,63,9,111179.83,1,1,1,93091.02,yes,no ,DIAMOND ,0
15691504,Yusupova,tertiary ,619,Germany,Female,52,8,124099.13,1,0,0,23904.52,yes,no ,SILVER ,0
15693893,Davis,secondary ,684,Germany,Male,59,9,122471.09,1,0,1,15807.07,yes,no ,PLATINUM ,0
15672499,Iadanza,secondary ,635,France,Male,34,3,134692.4,2,1,1,83773.02,yes,no ,PLATINUM ,0
15750410,Jordan,unknown ,680,France,Female,25,4,123816.5,1,1,1,90162.35,yes,no ,GOLD ,0
15568904,Kruglova,secondary ,608,Germany,Male,34,3,106288.54,1,1,1,36639.25,yes,no ,SILVER ,0
15649033,Echezonachukwu,secondary ,603,Germany,Female,55,7,127723.25,2,1,0,139469.11,yes,no ,SILVER ,1
15780989,Hajek,primary ,579,Spain,Male,43,2,145843.82,1,1,1,198402.37,yes,no ,GOLD ,1
15771059,Welch,secondary ,756,Germany,Female,34,2,148200.72,1,0,0,194584.48,no,no ,SILVER ,0
15687852,Vinogradoff,tertiary ,611,France,Male,30,2,104145.65,1,0,0,159629.64,yes,no ,SILVER ,0
15695280,Hung,secondary ,532,Germany,Male,24,8,142755.25,1,0,0,34231.48,yes,no ,DIAMOND ,0
15592751,Okwudiliolisa,primary ,684,Germany,Female,63,3,81245.79,1,1,0,69643.31,yes,no ,PLATINUM ,1
15598338,Mays,primary ,647,Germany,Female,33,3,168560.46,2,0,0,90270.16,yes,no ,DIAMOND ,0
15735784,Gardner,secondary ,583,France,Male,38,8,0,1,1,0,47848.56,yes,no ,PLATINUM ,0
15629128,Mamelu,secondary ,774,Germany,Male,42,2,132193.94,2,1,1,162865.52,yes,no ,SILVER ,0
15642870,Ross,secondary ,677,France,Male,58,9,0,1,0,1,168650.4,yes,no ,GOLD ,0
15637977,Barese,primary ,542,Germany,Male,25,8,139330.1,1,0,0,54372.37,yes,no ,DIAMOND ,0
15600792,Swayne,secondary ,613,Spain,Male,29,0,0,2,0,1,133897.32,yes,no ,SILVER ,0
15576131,Phillips,secondary ,666,France,Male,40,5,0,2,1,0,147878.05,yes,no ,PLATINUM ,0
15686588,Manfrin,primary ,777,France,Female,28,2,134571.5,1,0,1,118313.38,yes,no ,DIAMOND ,0
15761018,Tan,tertiary ,581,Germany,Male,50,2,143829.2,2,1,0,181224.24,yes,no ,DIAMOND ,1
15616029,Adams,secondary ,705,France,Male,32,7,0,2,1,0,7921.57,yes,no ,DIAMOND ,0
15761149,Teng,tertiary ,673,France,Female,44,8,133444.97,1,0,1,5708.19,yes,no ,PLATINUM ,0
15802758,Chinwendu,secondary ,594,Germany,Female,23,4,104753.84,2,1,0,56756.52,yes,no ,PLATINUM ,1
15647838,Davison,tertiary ,648,Germany,Female,51,2,116574.84,1,1,0,4121.04,yes,no ,PLATINUM ,1
15735968,Hsing,secondary ,605,France,Male,41,10,0,2,0,1,97213.09,yes,no ,DIAMOND ,0
15581286,Castro,tertiary ,734,France,Female,40,9,176914.8,1,1,1,12799.23,yes,no ,PLATINUM ,0
15625445,Parkin,secondary ,572,France,Female,36,8,68348.18,2,0,1,50400.32,yes,no ,SILVER ,0
15600173,Manna,secondary ,595,France,Female,33,9,0,2,1,1,41447.86,yes,no ,PLATINUM ,0
15635143,Fennescey,secondary ,749,France,Male,42,2,56726.83,2,0,1,185543.35,yes,no ,SILVER ,0
15664849,Colon,primary ,573,Spain,Male,46,3,65269.23,1,0,1,189988.65,yes,no ,GOLD ,1
15762455,Yeh,secondary ,624,Spain,Male,33,6,66220.17,1,0,1,170819.01,yes,no ,GOLD ,0
15797165,Bergamaschi,secondary ,703,France,Male,56,9,0,1,0,0,85547.33,yes,no ,SILVER ,1
15788189,Matveyeva,tertiary ,665,France,Female,41,8,96147.55,1,1,0,137037.97,yes,no ,PLATINUM ,0
15780492,Ignatyeva,primary ,648,France,Male,42,4,0,2,1,0,19283.14,yes,no ,GOLD ,0
15678497,Lederer,tertiary ,850,Spain,Male,48,2,0,1,1,0,169425.3,yes,no ,GOLD ,1
15588560,Nwabugwu,secondary ,569,Germany,Female,32,8,145330.43,1,1,1,132038.65,yes,no ,PLATINUM ,0
15606003,Abramowitz,secondary ,566,France,Female,21,3,0,2,1,1,3626.47,yes,no ,DIAMOND ,0
15611756,Chapman,tertiary ,537,Germany,Female,47,4,124192.28,2,1,1,50881.51,yes,no ,SILVER ,0
15789563,Fiorentino,primary ,706,Germany,Female,46,7,111288.18,1,1,1,149170.25,yes,no ,DIAMOND ,1
15702416,Cecil,secondary ,734,France,Male,43,7,107805.67,1,0,0,182505.68,yes,no ,DIAMOND ,0
15766288,Ikechukwu,secondary ,586,Germany,Female,36,5,103700.69,1,1,0,194072.56,yes,no ,PLATINUM ,1
15667633,Allen,secondary ,612,France,Female,38,1,0,2,1,1,9209.21,yes,no ,SILVER ,0
15622774,Kao,secondary ,648,France,Male,34,0,0,1,1,1,167931.81,yes,no ,PLATINUM ,0
15755416,Hart,secondary ,557,France,Female,27,3,87739.08,1,1,1,123096.56,yes,no ,SILVER ,0
15769915,Charlton,primary ,643,Spain,Female,20,0,133313.34,1,1,1,3965.69,yes,no ,DIAMOND ,0
15643908,Turnbull,tertiary ,433,France,Female,49,10,0,1,1,1,87711.61,yes,no ,PLATINUM ,0
15627395,Manners,secondary ,643,Germany,Male,41,7,154902.66,1,1,1,49667.28,yes,no ,PLATINUM ,0
15679663,Chiazagomekpere,unknown ,488,France,Female,36,0,0,2,1,0,136675.22,no,no ,SILVER ,0
15651581,Lavrentyev,tertiary ,758,Germany,Male,68,6,112595.85,1,1,0,35865.44,yes,no ,GOLD ,1
15596379,Wallace,unknown ,743,Germany,Male,39,3,119695.75,1,0,1,26136.13,yes,no ,GOLD ,0
15746674,Miller,secondary ,730,France,Female,47,7,0,1,1,0,33373.26,no,no ,PLATINUM ,1
15801256,Bazhenov,primary ,746,Spain,Male,49,7,0,2,0,1,10096.25,yes,no ,DIAMOND ,0
15663808,Ifesinachi,primary ,666,Germany,Female,59,8,152614.51,2,1,1,188782.3,yes,no ,DIAMOND ,0
15598521,Ma,secondary ,580,Germany,Female,33,7,131647.01,2,0,0,79775.19,yes,no ,PLATINUM ,0
15621457,Chu,secondary ,850,France,Male,27,6,96654.72,2,0,0,152740.16,yes,no ,PLATINUM ,0
15764726,Kerr,primary ,563,France,Male,22,3,137583.04,1,0,1,5791.85,yes,no ,SILVER ,0
15646374,Wynne,secondary ,766,Germany,Female,28,3,62717.84,2,1,1,13182.43,yes,no ,GOLD ,0
15716501,Moon,secondary ,659,France,Male,32,9,95377.13,1,0,1,187551.24,yes,no ,SILVER ,0
15589948,Disher,secondary ,607,Spain,Male,28,1,135936.1,2,1,1,110560.14,yes,no ,SILVER ,0
15811343,Cattaneo,tertiary ,644,Germany,Male,35,5,161591.11,3,1,1,63795.62,yes,no ,PLATINUM ,0
15659677,Beluchi,primary ,746,France,Male,47,8,142382.03,1,1,1,62086.62,yes,no ,PLATINUM ,0
15594436,Mazzi,primary ,588,Spain,Male,33,2,0,2,1,1,12483.56,yes,no ,PLATINUM ,0
15748995,Ifeajuna,secondary ,691,Spain,Male,30,9,0,2,0,1,10963.04,yes,no ,PLATINUM ,0
15677062,Howe,unknown ,666,France,Female,38,6,127043.09,1,1,1,8247,yes,no ,DIAMOND ,0
15697201,Yocum,secondary ,640,Spain,Female,46,3,0,1,1,1,156260.08,yes,no ,GOLD ,0
15666453,Moore,primary ,611,Germany,Female,29,4,78885.88,2,1,1,26927.69,yes,no ,SILVER ,0
15693771,Y?an,secondary ,651,Spain,Female,45,8,95922.9,1,1,0,84782.42,yes,no ,GOLD ,1
15569867,Chinweuba,secondary ,529,France,Female,29,8,0,2,1,0,19842.11,yes,no ,SILVER ,0
15711602,Lowrie,tertiary ,676,France,Female,36,3,91711.59,1,1,1,95393.43,yes,no ,PLATINUM ,0
15717736,Shen,secondary ,639,Germany,Female,46,10,110031.09,2,1,1,133995.59,yes,no ,SILVER ,0
15750441,Lavarack,tertiary ,782,France,Male,36,5,81210.72,2,0,1,108003.38,yes,no ,SILVER ,0
15732791,Davide,secondary ,641,Germany,Male,32,5,122947.92,1,1,1,99154.86,yes,no ,SILVER ,0
15775104,Gomes,secondary ,697,France,Female,38,1,182065.85,1,1,0,49503.5,yes,no ,GOLD ,0
15757607,Matveyeva,tertiary ,623,France,Male,45,0,0,1,1,0,196533.72,yes,no ,SILVER ,1
15793070,Fiorentino,secondary ,494,Spain,Female,41,2,69974.66,2,1,0,188426.13,yes,no ,SILVER ,1
15760456,Eberechukwu,secondary ,731,France,Female,38,10,123711.73,2,1,0,171340.68,yes,no ,DIAMOND ,1
15665385,Gibney,secondary ,657,France,Male,44,6,76495.04,1,1,0,79071.89,yes,no ,SILVER ,0
15612418,Virgo,secondary ,744,France,Female,38,9,0,2,0,0,20940.76,yes,no ,PLATINUM ,0
15727138,Kulikova,tertiary ,774,Spain,Male,46,9,0,2,1,1,34774.26,yes,no ,SILVER ,0
15732061,Liu,secondary ,850,Germany,Female,45,1,121874.89,1,0,0,6865.41,no,no ,DIAMOND ,1
15776051,Kao,tertiary ,551,France,Female,45,6,0,2,1,1,51143.43,yes,no ,GOLD ,0
15616530,Foran,unknown ,638,France,Male,36,6,188455.19,1,0,0,47031.4,yes,no ,DIAMOND ,1
15632344,Jones,primary ,792,France,Female,42,0,99045.93,2,1,0,47160.01,yes,no ,GOLD ,0
15744979,Fowler,unknown ,666,France,Female,36,8,0,1,0,1,158666.99,yes,no ,GOLD ,0
15745433,Conti,secondary ,716,Germany,Female,30,2,205770.78,2,0,0,65464.66,yes,no ,GOLD ,0
15683657,Stephenson,primary ,594,France,Female,31,0,79340.95,1,1,0,78255.86,yes,no ,PLATINUM ,0
15718572,Willis,primary ,600,Germany,Male,57,9,138456.03,2,1,1,103548.25,yes,no ,DIAMOND ,0
15665783,Ts'ui,tertiary ,565,France,Male,49,7,0,2,1,1,89609.26,yes,no ,PLATINUM ,0
15652782,Chibuzo,primary ,678,Germany,Male,48,2,101099.9,2,0,1,193476.04,no,no ,PLATINUM ,0
15707025,Fang,tertiary ,648,Spain,Female,31,5,0,2,1,1,5199.02,yes,no ,DIAMOND ,0
15647807,Wyckoff,secondary ,642,France,Male,40,8,109219.83,1,1,0,52827.51,yes,no ,SILVER ,0
15718281,Muir,primary ,706,Germany,Male,67,1,123276.69,2,1,1,86507.88,yes,no ,DIAMOND ,1
15660571,Halpern,unknown ,668,Spain,Male,43,10,113034.31,1,1,1,100423.88,yes,no ,PLATINUM ,0
15727857,Flynn,unknown ,635,Spain,Male,41,1,0,2,1,0,175611.5,yes,no ,GOLD ,0
15639252,Shao,primary ,603,Spain,Male,30,6,129548.5,2,1,1,19282.85,yes,no ,SILVER ,0
15628144,Soares,primary ,635,France,Female,72,4,74812.84,1,0,1,27448.33,no,no ,GOLD ,0
15683560,Gallo,primary ,642,France,Female,40,7,0,2,1,0,183963.34,yes,no ,PLATINUM ,0
15653275,Lei,primary ,785,Spain,Female,54,1,0,2,1,0,45113.92,yes,no ,PLATINUM ,1
15622182,Daniels,primary ,628,Germany,Female,28,3,153538.13,2,1,0,110776.01,yes,no ,GOLD ,0
15613962,Kenechi,secondary ,499,France,Female,38,9,0,2,0,1,183042.2,yes,no ,GOLD ,0
15618437,Singleton,secondary ,567,Spain,Male,34,10,0,2,0,1,161571.79,no,no ,DIAMOND ,0
15783338,Williams,secondary ,449,Spain,Male,32,0,155619.36,1,1,1,166692.03,yes,no ,GOLD ,0
15764491,Greece,tertiary ,701,Spain,Male,35,10,159693.9,2,1,1,71173.64,yes,no ,DIAMOND ,0
15712960,Olisanugo,tertiary ,613,Spain,Male,37,3,171653.17,1,0,1,5353.12,no,no ,DIAMOND ,0
15688157,Padovano,secondary ,683,Germany,Female,39,2,47685.47,2,1,1,86019.48,yes,no ,SILVER ,0
15579287,Rossi,primary ,581,France,Male,35,4,0,2,0,1,86383.82,yes,no ,PLATINUM ,0
15570931,Grant,primary ,620,France,Male,61,5,0,1,0,0,31641.52,no,no ,GOLD ,1
15615177,Ebelegbulam,secondary ,561,Spain,Male,28,6,123692,1,1,1,70548.96,yes,no ,GOLD ,0
15809906,Mitchell,primary ,558,Germany,Male,26,1,148853.29,2,1,1,24411.02,yes,no ,SILVER ,0
15652169,Buckley,unknown ,642,France,Male,35,2,133161.95,1,0,1,122254.86,yes,no ,GOLD ,0
15649450,Repina,tertiary ,805,Germany,Male,24,6,143221.35,2,1,0,186035.72,yes,no ,DIAMOND ,0
15777179,Ellis,secondary ,687,France,Male,35,9,0,2,0,1,73133.82,yes,no ,PLATINUM ,0
15803538,Douglas,secondary ,695,Spain,Male,56,1,0,3,1,0,187734.49,yes,no ,DIAMOND ,1
15610936,Becher,secondary ,562,France,Male,33,6,0,2,1,0,111590.35,yes,no ,DIAMOND ,0
15590094,Nwachukwu,secondary ,613,Germany,Male,38,9,126265.88,2,0,0,15859.95,yes,no ,DIAMOND ,0
15572706,Smith,primary ,589,France,Male,37,5,0,1,1,0,61324.87,yes,no ,DIAMOND ,0
15634564,Aksyonov,tertiary ,593,Spain,Male,31,8,112713.34,1,1,1,176868.89,yes,no ,GOLD ,0
15684296,Artyomova,tertiary ,714,France,Male,34,5,141173.03,1,0,1,98896.06,yes,no ,SILVER ,0
15702293,Medvedeva,secondary ,588,Spain,Female,35,7,0,2,1,1,108739.15,yes,no ,SILVER ,0
15642099,Tsui,secondary ,679,Spain,Male,39,6,0,2,1,0,12266.06,no,no ,GOLD ,0
15773273,Runyon,tertiary ,730,Spain,Male,38,5,118866.36,1,1,1,163317.5,yes,no ,DIAMOND ,0
15613337,Gallo,secondary ,833,France,Male,47,2,0,2,1,1,182247.77,yes,no ,SILVER ,0
15800482,Bradshaw,secondary ,586,Spain,Female,33,7,0,2,1,1,168261.4,yes,no ,SILVER ,0
15732644,Evans,secondary ,567,Spain,Female,54,5,92316.31,2,1,0,158590.66,yes,no ,DIAMOND ,1
15713426,Hancock,secondary ,637,Germany,Male,30,1,122185.53,1,1,0,102566.46,yes,no ,GOLD ,1
15640789,Butler,secondary ,711,France,Male,38,4,123345.85,1,1,0,141827.83,no,no ,GOLD ,0
15598892,Bradshaw,secondary ,828,France,Male,30,4,73070.18,2,0,0,161671.15,yes,no ,SILVER ,0
15606436,Bergamaschi,tertiary ,500,Spain,Male,38,7,0,2,0,0,192013.23,yes,no ,DIAMOND ,0
15751227,Ebelegbulam,secondary ,807,France,Male,47,1,95120.59,1,0,0,127875.1,yes,no ,PLATINUM ,0
15812365,Greco,secondary ,850,France,Male,40,8,102800.65,1,1,0,60811.56,yes,no ,DIAMOND ,0
15616088,Lucas,primary ,782,France,Female,70,7,97072.42,1,0,1,131177.22,yes,no ,GOLD ,0
15803886,Barber,secondary ,629,Spain,Male,31,6,132876.55,1,1,1,130862.11,yes,no ,PLATINUM ,0
15587311,Dobbs,primary ,582,Spain,Male,33,6,0,2,0,1,72970.93,yes,no ,DIAMOND ,0
15617401,Thomson,tertiary ,468,France,Male,22,2,0,2,1,0,28123.99,yes,no ,PLATINUM ,0
15775886,Su,primary ,670,France,Male,36,3,0,1,1,0,140754.19,yes,no ,PLATINUM ,1
15807305,Watkins,primary ,805,France,Male,39,2,0,1,0,0,166650.32,yes,no ,PLATINUM ,0
15761717,Ch'ien,tertiary ,720,France,Male,26,10,51962.91,2,1,0,45507.24,yes,no ,PLATINUM ,0
15628008,Monds,secondary ,781,Spain,Female,29,6,98759.89,1,0,0,112202.64,no,no ,GOLD ,0
15583755,McClemans,secondary ,592,Germany,Male,33,2,156570.86,1,1,1,37140.2,yes,no ,PLATINUM ,0
15661409,Shen,secondary ,542,France,Female,42,1,0,1,1,1,178256.58,yes,no ,GOLD ,1
15774250,Gallo,secondary ,532,France,Male,42,1,159024.71,1,1,0,100982.93,yes,no ,GOLD ,1
15681476,Foveaux,primary ,520,France,Female,39,1,73493.17,1,0,1,109626.13,no,no ,SILVER ,1
15654870,Longo,unknown ,759,France,Female,45,8,0,2,1,1,99251.24,yes,no ,DIAMOND ,0
15790448,Calabresi,primary ,473,France,Female,35,6,69617.36,1,1,0,143345.69,yes,no ,PLATINUM ,0
15785326,Randall,secondary ,639,Spain,Female,35,5,136526.26,2,1,0,59653.03,yes,no ,GOLD ,0
15592854,Garcia,secondary ,705,France,Male,25,3,113736.27,1,0,1,196864.61,yes,no ,PLATINUM ,0
